hour_tokyo,trip_id_norm,stop_sequence,stop_id,stop_name_display,stop_name,start_date,rt_dt_utc,sched_dt_utc,delay_sec
2026-02-06T10:00:00Z,4201013G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:32:16Z,2026-02-06T01:31:00Z,76
2026-02-06T10:00:00Z,4201013G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:34:47Z,2026-02-06T01:34:00Z,47
2026-02-06T10:00:00Z,4201013G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:37:16Z,2026-02-06T01:36:00Z,76
2026-02-06T10:00:00Z,4201013G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:39:16Z,2026-02-06T01:38:00Z,76
2026-02-06T10:00:00Z,4201013G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:41:46Z,2026-02-06T01:41:00Z,46
2026-02-06T10:00:00Z,4201013G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:43:46Z,2026-02-06T01:43:00Z,46
2026-02-06T10:00:00Z,4201013G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T01:46:17Z,2026-02-06T01:45:00Z,77
2026-02-06T10:00:00Z,4201013G,11,4211,Mejiro,目白,20260206,2026-02-06T01:47:47Z,2026-02-06T01:47:00Z,47
2026-02-06T10:00:00Z,4201013G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T01:49:00Z,2026-02-06T01:49:00Z,0
2026-02-06T10:00:00Z,4201013G,13,4213,Otsuka,大塚,20260206,2026-02-06T01:52:00Z,2026-02-06T01:52:00Z,0
2026-02-06T10:00:00Z,4201013G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T01:54:00Z,2026-02-06T01:54:00Z,0
2026-02-06T10:00:00Z,4201013G,15,4215,Komagome,駒込,20260206,2026-02-06T01:56:00Z,2026-02-06T01:56:00Z,0
2026-02-06T10:00:00Z,4201013G,16,4216,Tabata,田端,20260206,2026-02-06T01:58:00Z,2026-02-06T01:58:00Z,0
2026-02-06T11:00:00Z,4201013G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T02:00:00Z,2026-02-06T02:00:00Z,0
2026-02-06T11:00:00Z,4201013G,18,4218,Nippori,日暮里,20260206,2026-02-06T02:02:00Z,2026-02-06T02:02:00Z,0
2026-02-06T11:00:00Z,4201013G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T02:03:00Z,2026-02-06T02:03:00Z,0
2026-02-06T11:00:00Z,4201013G,20,4220,Ueno,上野,20260206,2026-02-06T02:06:00Z,2026-02-06T02:06:00Z,0
2026-02-06T11:00:00Z,4201013G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T02:07:00Z,2026-02-06T02:07:00Z,0
2026-02-06T11:00:00Z,4201013G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T02:09:00Z,2026-02-06T02:09:00Z,0
2026-02-06T11:00:00Z,4201013G,23,4223,Kanda,神田,20260206,2026-02-06T02:11:00Z,2026-02-06T02:11:00Z,0
2026-02-06T11:00:00Z,4201013G,24,4224,Tokyo,東京,20260206,2026-02-06T02:13:00Z,2026-02-06T02:13:00Z,0
2026-02-06T11:00:00Z,4201013G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T02:15:00Z,2026-02-06T02:15:00Z,0
2026-02-06T11:00:00Z,4201013G,26,4226,Shimbashi,新橋,20260206,2026-02-06T02:17:00Z,2026-02-06T02:17:00Z,0
2026-02-06T11:00:00Z,4201013G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:20:00Z,2026-02-06T02:20:00Z,0
2026-02-06T11:00:00Z,4201013G,28,4228,Tamachi,田町,20260206,2026-02-06T02:22:00Z,2026-02-06T02:22:00Z,0
2026-02-06T11:00:00Z,4201013G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:24:00Z,2026-02-06T02:24:00Z,0
2026-02-06T11:00:00Z,4201013G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:26:00Z,2026-02-06T02:26:00Z,0
2026-02-06T11:00:00Z,4201013G,31,4201,Osaki,大崎,20260206,2026-02-06T02:29:00Z,2026-02-06T02:29:00Z,0
2026-02-06T10:00:00Z,4201015G,1,4201,Osaki,大崎,20260206,2026-02-06T01:30:46Z,2026-02-06T01:30:00Z,46
2026-02-06T10:00:00Z,4201015G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:32:16Z,2026-02-06T01:31:00Z,76
2026-02-06T10:00:00Z,4201015G,3,4203,Meguro,目黒,20260206,2026-02-06T01:34:47Z,2026-02-06T01:34:00Z,47
2026-02-06T10:00:00Z,4201015G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:37:16Z,2026-02-06T01:36:00Z,76
2026-02-06T10:00:00Z,4201015G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:39:47Z,2026-02-06T01:39:00Z,47
2026-02-06T10:00:00Z,4201015G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:42:17Z,2026-02-06T01:41:00Z,77
2026-02-06T10:00:00Z,4201015G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:44:16Z,2026-02-06T01:43:00Z,76
2026-02-06T10:00:00Z,4201015G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:46:47Z,2026-02-06T01:46:00Z,47
2026-02-06T10:00:00Z,4201015G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:48:16Z,2026-02-06T01:48:00Z,16
2026-02-06T10:00:00Z,4201015G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T01:50:00Z,2026-02-06T01:50:00Z,0
2026-02-06T10:00:00Z,4201015G,11,4211,Mejiro,目白,20260206,2026-02-06T01:52:00Z,2026-02-06T01:52:00Z,0
2026-02-06T10:00:00Z,4201015G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T01:54:00Z,2026-02-06T01:54:00Z,0
2026-02-06T10:00:00Z,4201015G,13,4213,Otsuka,大塚,20260206,2026-02-06T01:57:00Z,2026-02-06T01:57:00Z,0
2026-02-06T10:00:00Z,4201015G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T01:59:00Z,2026-02-06T01:59:00Z,0
2026-02-06T11:00:00Z,4201015G,15,4215,Komagome,駒込,20260206,2026-02-06T02:01:00Z,2026-02-06T02:01:00Z,0
2026-02-06T11:00:00Z,4201015G,16,4216,Tabata,田端,20260206,2026-02-06T02:03:00Z,2026-02-06T02:03:00Z,0
2026-02-06T11:00:00Z,4201015G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T02:05:00Z,2026-02-06T02:05:00Z,0
2026-02-06T11:00:00Z,4201015G,18,4218,Nippori,日暮里,20260206,2026-02-06T02:07:00Z,2026-02-06T02:07:00Z,0
2026-02-06T11:00:00Z,4201015G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T02:08:00Z,2026-02-06T02:08:00Z,0
2026-02-06T11:00:00Z,4201015G,20,4220,Ueno,上野,20260206,2026-02-06T02:11:00Z,2026-02-06T02:11:00Z,0
2026-02-06T11:00:00Z,4201015G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T02:12:00Z,2026-02-06T02:12:00Z,0
2026-02-06T11:00:00Z,4201015G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T02:14:00Z,2026-02-06T02:14:00Z,0
2026-02-06T11:00:00Z,4201015G,23,4223,Kanda,神田,20260206,2026-02-06T02:16:00Z,2026-02-06T02:16:00Z,0
2026-02-06T11:00:00Z,4201015G,24,4224,Tokyo,東京,20260206,2026-02-06T02:18:00Z,2026-02-06T02:18:00Z,0
2026-02-06T11:00:00Z,4201015G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T02:20:00Z,2026-02-06T02:20:00Z,0
2026-02-06T11:00:00Z,4201015G,26,4226,Shimbashi,新橋,20260206,2026-02-06T02:22:00Z,2026-02-06T02:22:00Z,0
2026-02-06T11:00:00Z,4201015G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:25:00Z,2026-02-06T02:25:00Z,0
2026-02-06T11:00:00Z,4201015G,28,4228,Tamachi,田町,20260206,2026-02-06T02:27:00Z,2026-02-06T02:27:00Z,0
2026-02-06T11:00:00Z,4201015G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:29:00Z,2026-02-06T02:29:00Z,0
2026-02-06T11:00:00Z,4201015G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:31:00Z,2026-02-06T02:31:00Z,0
2026-02-06T11:00:00Z,4201015G,31,4201,Osaki,大崎,20260206,2026-02-06T02:34:00Z,2026-02-06T02:34:00Z,0
2026-02-06T10:00:00Z,4201017G,1,4201,Osaki,大崎,20260206,2026-02-06T01:35:47Z,2026-02-06T01:35:00Z,47
2026-02-06T10:00:00Z,4201017G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:37:48Z,2026-02-06T01:36:00Z,108
2026-02-06T10:00:00Z,4201017G,3,4203,Meguro,目黒,20260206,2026-02-06T01:39:47Z,2026-02-06T01:39:00Z,47
2026-02-06T10:00:00Z,4201017G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:42:17Z,2026-02-06T01:41:00Z,77
2026-02-06T10:00:00Z,4201017G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:45:18Z,2026-02-06T01:44:00Z,78
2026-02-06T10:00:00Z,4201017G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:47:17Z,2026-02-06T01:46:00Z,77
2026-02-06T10:00:00Z,4201017G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:48:16Z,2026-02-06T01:48:00Z,16
2026-02-06T10:00:00Z,4201017G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:51:00Z,2026-02-06T01:51:00Z,0
2026-02-06T10:00:00Z,4201017G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:53:00Z,2026-02-06T01:53:00Z,0
2026-02-06T10:00:00Z,4201017G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T01:55:00Z,2026-02-06T01:55:00Z,0
2026-02-06T10:00:00Z,4201017G,11,4211,Mejiro,目白,20260206,2026-02-06T01:57:00Z,2026-02-06T01:57:00Z,0
2026-02-06T10:00:00Z,4201017G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T01:59:00Z,2026-02-06T01:59:00Z,0
2026-02-06T11:00:00Z,4201017G,13,4213,Otsuka,大塚,20260206,2026-02-06T02:02:00Z,2026-02-06T02:02:00Z,0
2026-02-06T11:00:00Z,4201017G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T02:04:00Z,2026-02-06T02:04:00Z,0
2026-02-06T11:00:00Z,4201017G,15,4215,Komagome,駒込,20260206,2026-02-06T02:06:00Z,2026-02-06T02:06:00Z,0
2026-02-06T11:00:00Z,4201017G,16,4216,Tabata,田端,20260206,2026-02-06T02:08:00Z,2026-02-06T02:08:00Z,0
2026-02-06T11:00:00Z,4201017G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T02:10:00Z,2026-02-06T02:10:00Z,0
2026-02-06T11:00:00Z,4201017G,18,4218,Nippori,日暮里,20260206,2026-02-06T02:12:00Z,2026-02-06T02:12:00Z,0
2026-02-06T11:00:00Z,4201017G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T02:13:00Z,2026-02-06T02:13:00Z,0
2026-02-06T11:00:00Z,4201017G,20,4220,Ueno,上野,20260206,2026-02-06T02:16:00Z,2026-02-06T02:16:00Z,0
2026-02-06T11:00:00Z,4201017G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T02:17:00Z,2026-02-06T02:17:00Z,0
2026-02-06T11:00:00Z,4201017G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T02:19:00Z,2026-02-06T02:19:00Z,0
2026-02-06T11:00:00Z,4201017G,23,4223,Kanda,神田,20260206,2026-02-06T02:21:00Z,2026-02-06T02:21:00Z,0
2026-02-06T11:00:00Z,4201017G,24,4224,Tokyo,東京,20260206,2026-02-06T02:23:00Z,2026-02-06T02:23:00Z,0
2026-02-06T11:00:00Z,4201017G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T02:25:00Z,2026-02-06T02:25:00Z,0
2026-02-06T11:00:00Z,4201017G,26,4226,Shimbashi,新橋,20260206,2026-02-06T02:27:00Z,2026-02-06T02:27:00Z,0
2026-02-06T11:00:00Z,4201017G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:30:00Z,2026-02-06T02:30:00Z,0
2026-02-06T11:00:00Z,4201017G,28,4228,Tamachi,田町,20260206,2026-02-06T02:32:00Z,2026-02-06T02:32:00Z,0
2026-02-06T11:00:00Z,4201017G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:34:00Z,2026-02-06T02:34:00Z,0
2026-02-06T11:00:00Z,4201017G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:36:00Z,2026-02-06T02:36:00Z,0
2026-02-06T11:00:00Z,4201017G,31,4201,Osaki,大崎,20260206,2026-02-06T02:39:00Z,2026-02-06T02:39:00Z,0
2026-02-06T10:00:00Z,4201019G,1,4201,Osaki,大崎,20260206,2026-02-06T01:45:47Z,2026-02-06T01:45:00Z,47
2026-02-06T10:00:00Z,4201019G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:47:17Z,2026-02-06T01:46:00Z,77
2026-02-06T10:00:00Z,4201019G,3,4203,Meguro,目黒,20260206,2026-02-06T01:49:00Z,2026-02-06T01:49:00Z,0
2026-02-06T10:00:00Z,4201019G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:51:00Z,2026-02-06T01:51:00Z,0
2026-02-06T10:00:00Z,4201019G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:54:00Z,2026-02-06T01:54:00Z,0
2026-02-06T10:00:00Z,4201019G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:56:00Z,2026-02-06T01:56:00Z,0
2026-02-06T10:00:00Z,4201019G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:58:00Z,2026-02-06T01:58:00Z,0
2026-02-06T11:00:00Z,4201019G,8,4208,Shinjuku,新宿,20260206,2026-02-06T02:01:00Z,2026-02-06T02:01:00Z,0
2026-02-06T11:00:00Z,4201019G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T02:03:00Z,2026-02-06T02:03:00Z,0
2026-02-06T11:00:00Z,4201019G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T02:05:00Z,2026-02-06T02:05:00Z,0
2026-02-06T11:00:00Z,4201019G,11,4211,Mejiro,目白,20260206,2026-02-06T02:07:00Z,2026-02-06T02:07:00Z,0
2026-02-06T11:00:00Z,4201019G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T02:09:00Z,2026-02-06T02:09:00Z,0
2026-02-06T11:00:00Z,4201019G,13,4213,Otsuka,大塚,20260206,2026-02-06T02:12:00Z,2026-02-06T02:12:00Z,0
2026-02-06T11:00:00Z,4201019G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T02:14:00Z,2026-02-06T02:14:00Z,0
2026-02-06T11:00:00Z,4201019G,15,4215,Komagome,駒込,20260206,2026-02-06T02:16:00Z,2026-02-06T02:16:00Z,0
2026-02-06T11:00:00Z,4201019G,16,4216,Tabata,田端,20260206,2026-02-06T02:18:00Z,2026-02-06T02:18:00Z,0
2026-02-06T11:00:00Z,4201019G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T02:20:00Z,2026-02-06T02:20:00Z,0
2026-02-06T11:00:00Z,4201019G,18,4218,Nippori,日暮里,20260206,2026-02-06T02:22:00Z,2026-02-06T02:22:00Z,0
2026-02-06T11:00:00Z,4201019G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T02:23:00Z,2026-02-06T02:23:00Z,0
2026-02-06T11:00:00Z,4201019G,20,4220,Ueno,上野,20260206,2026-02-06T02:26:00Z,2026-02-06T02:26:00Z,0
2026-02-06T11:00:00Z,4201019G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T02:27:00Z,2026-02-06T02:27:00Z,0
2026-02-06T11:00:00Z,4201019G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T02:29:00Z,2026-02-06T02:29:00Z,0
2026-02-06T11:00:00Z,4201019G,23,4223,Kanda,神田,20260206,2026-02-06T02:31:00Z,2026-02-06T02:31:00Z,0
2026-02-06T11:00:00Z,4201019G,24,4224,Tokyo,東京,20260206,2026-02-06T02:33:00Z,2026-02-06T02:33:00Z,0
2026-02-06T11:00:00Z,4201019G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T02:35:00Z,2026-02-06T02:35:00Z,0
2026-02-06T11:00:00Z,4201019G,26,4226,Shimbashi,新橋,20260206,2026-02-06T02:37:00Z,2026-02-06T02:37:00Z,0
2026-02-06T11:00:00Z,4201019G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:40:00Z,2026-02-06T02:40:00Z,0
2026-02-06T11:00:00Z,4201019G,28,4228,Tamachi,田町,20260206,2026-02-06T02:42:00Z,2026-02-06T02:42:00Z,0
2026-02-06T11:00:00Z,4201019G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:44:00Z,2026-02-06T02:44:00Z,0
2026-02-06T11:00:00Z,4201019G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:46:00Z,2026-02-06T02:46:00Z,0
2026-02-06T11:00:00Z,4201019G,31,4201,Osaki,大崎,20260206,2026-02-06T02:49:00Z,2026-02-06T02:49:00Z,0
2026-02-06T10:00:00Z,4201023G,1,4201,Osaki,大崎,20260206,2026-02-06T01:05:46Z,2026-02-06T01:05:00Z,46
2026-02-06T10:00:00Z,4201023G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:07:16Z,2026-02-06T01:06:00Z,76
2026-02-06T10:00:00Z,4201023G,3,4203,Meguro,目黒,20260206,2026-02-06T01:09:46Z,2026-02-06T01:09:00Z,46
2026-02-06T10:00:00Z,4201023G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:12:16Z,2026-02-06T01:11:00Z,76
2026-02-06T10:00:00Z,4201023G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:14:46Z,2026-02-06T01:14:00Z,46
2026-02-06T10:00:00Z,4201023G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:17:16Z,2026-02-06T01:16:00Z,76
2026-02-06T10:00:00Z,4201023G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:19:17Z,2026-02-06T01:18:00Z,77
2026-02-06T10:00:00Z,4201023G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:21:47Z,2026-02-06T01:21:00Z,47
2026-02-06T10:00:00Z,4201023G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:23:47Z,2026-02-06T01:23:00Z,47
2026-02-06T10:00:00Z,4201023G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T01:25:46Z,2026-02-06T01:25:00Z,46
2026-02-06T10:00:00Z,4201023G,11,4211,Mejiro,目白,20260206,2026-02-06T01:27:47Z,2026-02-06T01:27:00Z,47
2026-02-06T10:00:00Z,4201023G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T01:30:17Z,2026-02-06T01:29:00Z,77
2026-02-06T10:00:00Z,4201023G,13,4213,Otsuka,大塚,20260206,2026-02-06T01:33:17Z,2026-02-06T01:32:00Z,77
2026-02-06T10:00:00Z,4201023G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T01:34:47Z,2026-02-06T01:34:00Z,47
2026-02-06T10:00:00Z,4201023G,15,4215,Komagome,駒込,20260206,2026-02-06T01:36:48Z,2026-02-06T01:36:00Z,48
2026-02-06T10:00:00Z,4201023G,16,4216,Tabata,田端,20260206,2026-02-06T01:39:16Z,2026-02-06T01:38:00Z,76
2026-02-06T10:00:00Z,4201023G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T01:40:46Z,2026-02-06T01:40:00Z,46
2026-02-06T10:00:00Z,4201023G,18,4218,Nippori,日暮里,20260206,2026-02-06T01:42:17Z,2026-02-06T01:42:00Z,17
2026-02-06T10:00:00Z,4201023G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T01:44:16Z,2026-02-06T01:43:00Z,76
2026-02-06T10:00:00Z,4201023G,20,4220,Ueno,上野,20260206,2026-02-06T01:46:47Z,2026-02-06T01:46:00Z,47
2026-02-06T10:00:00Z,4201023G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T01:48:16Z,2026-02-06T01:47:00Z,76
2026-02-06T10:00:00Z,4201023G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T01:49:00Z,2026-02-06T01:49:00Z,0
2026-02-06T10:00:00Z,4201023G,23,4223,Kanda,神田,20260206,2026-02-06T01:51:00Z,2026-02-06T01:51:00Z,0
2026-02-06T10:00:00Z,4201023G,24,4224,Tokyo,東京,20260206,2026-02-06T01:53:00Z,2026-02-06T01:53:00Z,0
2026-02-06T10:00:00Z,4201023G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T01:55:00Z,2026-02-06T01:55:00Z,0
2026-02-06T10:00:00Z,4201023G,26,4226,Shimbashi,新橋,20260206,2026-02-06T01:57:00Z,2026-02-06T01:57:00Z,0
2026-02-06T11:00:00Z,4201023G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:00:00Z,2026-02-06T02:00:00Z,0
2026-02-06T11:00:00Z,4201023G,28,4228,Tamachi,田町,20260206,2026-02-06T02:02:00Z,2026-02-06T02:02:00Z,0
2026-02-06T11:00:00Z,4201023G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:04:00Z,2026-02-06T02:04:00Z,0
2026-02-06T11:00:00Z,4201023G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:06:00Z,2026-02-06T02:06:00Z,0
2026-02-06T11:00:00Z,4201023G,31,4201,Osaki,大崎,20260206,2026-02-06T02:09:00Z,2026-02-06T02:09:00Z,0
2026-02-06T10:00:00Z,4201029G,1,4201,Osaki,大崎,20260206,2026-02-06T01:40:46Z,2026-02-06T01:40:00Z,46
2026-02-06T10:00:00Z,4201029G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:42:47Z,2026-02-06T01:41:00Z,107
2026-02-06T10:00:00Z,4201029G,3,4203,Meguro,目黒,20260206,2026-02-06T01:44:47Z,2026-02-06T01:44:00Z,47
2026-02-06T10:00:00Z,4201029G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:47:17Z,2026-02-06T01:46:00Z,77
2026-02-06T10:00:00Z,4201029G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:49:00Z,2026-02-06T01:49:00Z,0
2026-02-06T10:00:00Z,4201029G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:51:00Z,2026-02-06T01:51:00Z,0
2026-02-06T10:00:00Z,4201029G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:53:00Z,2026-02-06T01:53:00Z,0
2026-02-06T10:00:00Z,4201029G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:56:00Z,2026-02-06T01:56:00Z,0
2026-02-06T10:00:00Z,4201029G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:58:00Z,2026-02-06T01:58:00Z,0
2026-02-06T11:00:00Z,4201029G,10,4210,Takadanobaba,高田馬場,20260206,2026-02-06T02:00:00Z,2026-02-06T02:00:00Z,0
2026-02-06T11:00:00Z,4201029G,11,4211,Mejiro,目白,20260206,2026-02-06T02:02:00Z,2026-02-06T02:02:00Z,0
2026-02-06T11:00:00Z,4201029G,12,4212,Ikebukuro,池袋,20260206,2026-02-06T02:04:00Z,2026-02-06T02:04:00Z,0
2026-02-06T11:00:00Z,4201029G,13,4213,Otsuka,大塚,20260206,2026-02-06T02:07:00Z,2026-02-06T02:07:00Z,0
2026-02-06T11:00:00Z,4201029G,14,4214,Sugamo,巣鴨,20260206,2026-02-06T02:09:00Z,2026-02-06T02:09:00Z,0
2026-02-06T11:00:00Z,4201029G,15,4215,Komagome,駒込,20260206,2026-02-06T02:11:00Z,2026-02-06T02:11:00Z,0
2026-02-06T11:00:00Z,4201029G,16,4216,Tabata,田端,20260206,2026-02-06T02:13:00Z,2026-02-06T02:13:00Z,0
2026-02-06T11:00:00Z,4201029G,17,4217,Nishi-Nippori,西日暮里,20260206,2026-02-06T02:15:00Z,2026-02-06T02:15:00Z,0
2026-02-06T11:00:00Z,4201029G,18,4218,Nippori,日暮里,20260206,2026-02-06T02:17:00Z,2026-02-06T02:17:00Z,0
2026-02-06T11:00:00Z,4201029G,19,4219,Uguisudani,鶯谷,20260206,2026-02-06T02:18:00Z,2026-02-06T02:18:00Z,0
2026-02-06T11:00:00Z,4201029G,20,4220,Ueno,上野,20260206,2026-02-06T02:21:00Z,2026-02-06T02:21:00Z,0
2026-02-06T11:00:00Z,4201029G,21,4221,Okachimachi,御徒町,20260206,2026-02-06T02:22:00Z,2026-02-06T02:22:00Z,0
2026-02-06T11:00:00Z,4201029G,22,4222,Akihabara,秋葉原,20260206,2026-02-06T02:24:00Z,2026-02-06T02:24:00Z,0
2026-02-06T11:00:00Z,4201029G,23,4223,Kanda,神田,20260206,2026-02-06T02:26:00Z,2026-02-06T02:26:00Z,0
2026-02-06T11:00:00Z,4201029G,24,4224,Tokyo,東京,20260206,2026-02-06T02:28:00Z,2026-02-06T02:28:00Z,0
2026-02-06T11:00:00Z,4201029G,25,4225,Yurakucho,有楽町,20260206,2026-02-06T02:30:00Z,2026-02-06T02:30:00Z,0
2026-02-06T11:00:00Z,4201029G,26,4226,Shimbashi,新橋,20260206,2026-02-06T02:32:00Z,2026-02-06T02:32:00Z,0
2026-02-06T11:00:00Z,4201029G,27,4227,Hamamatsucho,浜松町,20260206,2026-02-06T02:35:00Z,2026-02-06T02:35:00Z,0
2026-02-06T11:00:00Z,4201029G,28,4228,Tamachi,田町,20260206,2026-02-06T02:37:00Z,2026-02-06T02:37:00Z,0
2026-02-06T11:00:00Z,4201029G,29,4229,Takanawa Gateway,高輪ゲートウェイ,20260206,2026-02-06T02:39:00Z,2026-02-06T02:39:00Z,0
2026-02-06T11:00:00Z,4201029G,30,4230,Shinagawa,品川,20260206,2026-02-06T02:41:00Z,2026-02-06T02:41:00Z,0
2026-02-06T11:00:00Z,4201029G,31,4201,Osaki,大崎,20260206,2026-02-06T02:44:00Z,2026-02-06T02:44:00Z,0
2026-02-06T09:00:00Z,4201033G,1,4201,Osaki,大崎,20260206,2026-02-06T00:59:46Z,2026-02-06T01:00:00Z,-14
2026-02-06T10:00:00Z,4201033G,2,4202,Gotanda,五反田,20260206,2026-02-06T01:02:17Z,2026-02-06T01:01:00Z,77
2026-02-06T10:00:00Z,4201033G,3,4203,Meguro,目黒,20260206,2026-02-06T01:04:18Z,2026-02-06T01:04:00Z,18
2026-02-06T10:00:00Z,4201033G,4,4204,Ebisu,恵比寿,20260206,2026-02-06T01:06:47Z,2026-02-06T01:06:00Z,47
2026-02-06T10:00:00Z,4201033G,5,4205,Shibuya,渋谷,20260206,2026-02-06T01:09:46Z,2026-02-06T01:09:00Z,46
2026-02-06T10:00:00Z,4201033G,6,4206,Harajuku,原宿,20260206,2026-02-06T01:12:16Z,2026-02-06T01:11:00Z,76
2026-02-06T10:00:00Z,4201033G,7,4207,Yoyogi,代々木,20260206,2026-02-06T01:14:16Z,2026-02-06T01:13:00Z,76
2026-02-06T10:00:00Z,4201033G,8,4208,Shinjuku,新宿,20260206,2026-02-06T01:17:16Z,2026-02-06T01:16:00Z,76
2026-02-06T10:00:00Z,4201033G,9,4209,Shin-Okubo,新大久保,20260206,2026-02-06T01:18:47Z,2026-02-06T01:18:00Z,47
